index,filename,sha256,disposition,reason,matched_quiz_concept,lectures,path
62,Bronchopulmonary Dysplasia.jpg,b3b01d4f57023dbdfbd3caf461ffe8523c12594ecee61618d59754fecda42caa,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P27.2 - Chest X-Ray Final Review | P37 - Advanced Spirometry Review - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Bronchopulmonary Dysplasia.jpg
63,C Emphysema Gross Lung Bullae.png,f84473e58e690544c4e47722dca3e74d36d759518b381a321c4893dd72d5069e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P20 - Radiology of Obstructive Lung Disease,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/C Emphysema Gross Lung Bullae.png
64,C Squamous Cell Lung Carcinoma Hilar Mass CXR.png,a5e1fdb4ac7c89d1b041ffee3014fe414da2924d3753f94060bda441c9a72d89,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P27 - Radiology of Pulmonary Infections and Lung Cancer | P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/C Squamous Cell Lung Carcinoma Hilar Mass CXR.png
65,Causes-of-Hypoxemia-Table-Compact.png,a9e85e361a460ebb144384a1be5a82a6309b0a1017260fcde1adb0d81bf81cfe,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P35 - Acute Respiratory Failure | P7 - Gas Exchange, Part 2 - Causes of Hypoxemia",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Causes-of-Hypoxemia-Table-Compact.png
66,Central-Respiratory-Control.png,dcdbac33bce158062ca36ed910faf8ef337c4bb661dcff95d4d678151fb97e97,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P8 - Control of Ventilation | P9 - Pulmonary Physiology Review | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Central-Respiratory-Control.png
67,central-sleep-apnea.jpg,793c29650f14f15d751154879b5990fe4133d70be0a8376549f1f590c73b54af,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P21 - Overview of Sleep Disorders,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/central-sleep-apnea.jpg
68,centriacinar-vs-panacinar-emphysema.png,bd49920669238cf5e4a4af34c698ba7eb79aaa8fa7c7c100564bb01c9b41cf59,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P19 - Obstructive Diseases and Airway Diseases | P20 - Radiology of Obstructive Lung Disease | P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/centriacinar-vs-panacinar-emphysema.png
69,changes-in-fev1-with-smoking.png,8c05d03ad5b124dbcf711eb67f9909b41d661a5aa70f8ed424fa42d9da36a34f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/changes-in-fev1-with-smoking.png
70,Chemoreceptor-Activity-Table.png,fb7a0b02e72fada579c9d5f28cb14a80c46b2787afa7aa28b9c0754a66cf1ed9,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P11 - Physiology Practice Question Review | P8 - Control of Ventilation | P9 - Pulmonary Physiology Review,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Chemoreceptor-Activity-Table.png
71,Chest-Wall-Lung-Combined-Compliance-Curves.png,a5bfa65b25724d706fd25d0a058f0a6c0521919eb106e63db335e92e22ea5a9a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P35 - Acute Respiratory Failure | P4 - Mechanics, Compliance and Ventilation | P9 - Pulmonary Physiology Review",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Chest-Wall-Lung-Combined-Compliance-Curves.png
72,Chlamydia.png,b212c30d5133a4790d057e4db344aeec276f80ca897ec92fad45d8d994d4d720,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P28 - Microbiology of Pneumonia - Bacterial Infections,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Chlamydia.png
73,Chronic interstitial lung disease.jpg,2476092e330639a0554bd58aad442dd4a2a70942204c29267e42188b7d932cd4,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P13 - Pulmonary Problem Solving Exercise Part 1 | P18 - Basic Interpretation of Chest X-Ray,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Chronic interstitial lung disease.jpg
74,Chronic Rhinosinusitis with Nasal Polyps.jpg,82346a5021ea64d269eae96d28af665d3cd368a672062fd1daa201a59ef5cbb2,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P33 - Otolaryngology - Upper Airway Pathology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Chronic Rhinosinusitis with Nasal Polyps.jpg
75,Chronic-Obstructive-Pulmonary-Disease-Chest-Xray.jpg,7b43e205ffba2426539dfcccfe528847b979c5b5310cc540d75a28dce3a1f2a0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Chronic-Obstructive-Pulmonary-Disease-Chest-Xray.jpg
76,chronic-silicosis-progressive-massive-fibrosis-chest-xray.png,c2c567a1f0085361c6bbe5b65b8513231996fd6328879e4254c600840e49afb2,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P24 - Diseases of the Respiratory Tract - Part 2 - Restrictive Disease (Pathology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/chronic-silicosis-progressive-massive-fibrosis-chest-xray.png
77,cigarette-smoke-inflammatory-pathway-copd.png,ee71031f474e88c9e31a82ad5ca102855c79ebe5f8f839ee54b3018ae394d197,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/cigarette-smoke-inflammatory-pathway-copd.png
78,Classic Pertussis.png,7b4f692edc2f571d9110e04484c2b94261bd3fc96806cbf59aee3c272facbb3d,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care | P28 - Microbiology of Pneumonia - Bacterial Infections,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Classic Pertussis.png
79,CO2 Transport.png,3ccd55dfdbf0bbe40df485ad5c44de858963463936a838f93f538f18eb06df4e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport | P9 - Pulmonary Physiology Review",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/CO2 Transport.png
80,Co2-Transport-Rbc-Tissue-Diagram.png,6386956075ffed446b6b08d9ea4bf95dd6b324d59f9b965c765827c46e28529e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Co2-Transport-Rbc-Tissue-Diagram.png
81,Coccidioidomycosis Histology.png,1812bf06a451e10e09b2871fd3ce88c3a53f7862f0a9c9612463238f274e8e7a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P26.2 - Lung Infections - Pathology Review and Study Supplement | P30 - Microbiology of Pneumonia - Fungal Infections,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Coccidioidomycosis Histology.png
82,common-etiologies-of-chronic-cough.png,fbc56e1fef77369ff5f539fd336890832f0f32d90a1942cc44e232e6a238a344,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/common-etiologies-of-chronic-cough.png
83,Common-Pathogens-in-Hospital-Acquired-Pneumonia.png,67e18fc4e1cb3421c19fafec90ec1f430b812190b92e9d26b4d9c69c72303943,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P31 - Review of Pneumonia - Pathology and Pharmacology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Common-Pathogens-in-Hospital-Acquired-Pneumonia.png
84,common-pathologies-breath-sounds-percussion.png,4bf72a1907a7ca01ecbe09c224651e27995e9eab184bc87dcaa80f3dd09d317d,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P13 - Pulmonary Problem Solving Exercise Part 1 | P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care | P16 - Mystery Illness Review Video,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/common-pathologies-breath-sounds-percussion.png
85,Common-Triggers-of-Asthma.png,8fd35daa60d2e0da2a8282c4a9777fda7155f6e1e899914d4c750aab2fb5e55a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Common-Triggers-of-Asthma.png
86,Conducting-and-Respiratory-Zone-Histology-Overview.png,e6cadd7a8efc3e8211fcdc9d6182f8966af16832e4c0d49a47adff8624fee199,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review | P17 - Introduction to Respiratory Pathophysiology | P9 - Pulmonary Physiology Review | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Conducting-and-Respiratory-Zone-Histology-Overview.png
87,Conducting-vs-Respiratory-Zones-Chart.png,a81c5496fcbf2f69a8fafd4aa1bd6d75c6462ac4181e9c77664d535f998f6176,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P2 - Structure and Volumes,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Conducting-vs-Respiratory-Zones-Chart.png
88,Congenital Diaphragmatic Hernias.jpg,ed97914b374e0f1ae1055662600cbeeb3933a81bc73ecfbe7b1e5f75c70c5d1f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Congenital Diaphragmatic Hernias.jpg
89,Congenital-Diaphragmatic-Hernia-Chest-Xray.jpg,6a28d0410577ff9d7351939ad17790028827acfb68510740a24bd15f733706d7,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Congenital-Diaphragmatic-Hernia-Chest-Xray.jpg
90,Congenital-Diaphragmatic-Hernia-Embryology.jpg,517e5c65b0c17287ced77b97d17dc4c35299d407ad70142896070dc30707038d,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Congenital-Diaphragmatic-Hernia-Embryology.jpg
91,Congenital-Diaphragmatic-Hernia.png,0febbc21f54cc3ce52abfa3dde4415b6f7a13ce1dccceb0d4398295275e356e3,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Congenital-Diaphragmatic-Hernia.png
92,congestive-heart-failure-chest-xray-findings.png,451003e2a2077f4d54c1200a5cc95b4e28bc52962c111ba8c27d33fa47732a38,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P13 - Pulmonary Problem Solving Exercise Part 1,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/congestive-heart-failure-chest-xray-findings.png
93,COPD Pathophysiology.png,d76c823ebc3fdf05b61f611bcf625eff7327ae7ddc3a216ca75bcbb96a6b2947,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/COPD Pathophysiology.png
94,copd-vs-healthy-alveoli-and-airway.png,7f4927043163f29b6936306712a07e189235bd9a3c550ffb1a2fc0a9d0fcc0cb,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/copd-vs-healthy-alveoli-and-airway.png
95,Cornona sketchy.png,df891f3b096539bb9284729c3894035321f2297e975606915636eaa51e65fd0e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P29 - Microbiology of Pneumonia - Viral Infections of the Respiratory Tract | P29 - Microbiology of Pneumonia - Viral Infections of the Respiratory Tract,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Cornona sketchy.png
96,Coronavirus SARS-Cov-2 Structure.jpg,a9f32fc54277a6b5ed08e4a7e34dc5789c5d472a67f92c947cdffd831635ce7f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P29 - Microbiology of Pneumonia - Viral Infections of the Respiratory Tract,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Coronavirus SARS-Cov-2 Structure.jpg
97,Costophrenic sulcus blunting from pleural effusion.jpg,489347deb23c8acab9196f7943bdae2067eeeccab7bea38e4c1d5bc440522df7,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P18 - Basic Interpretation of Chest X-Ray,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Costophrenic sulcus blunting from pleural effusion.jpg
